<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220628,000000,894.4000000,908.6000000,885.0000000,899.2000000,30227
20220629,000000,905.0000000,905.0000000,874.0000000,883.0000000,21296
20220630,000000,886.8000000,919.0000000,850.2000000,868.0000000,47474
20220701,000000,867.4000000,900.0000000,851.2000000,890.0000000,30814
20220704,000000,893.0000000,893.0000000,860.0000000,868.4000000,32726
20220705,000000,868.4000000,919.6000000,862.4000000,877.0000000,110343
20220706,000000,877.4000000,898.0000000,851.8000000,865.0000000,51921
20220707,000000,874.8000000,875.8000000,855.2000000,864.0000000,24075
20220708,000000,855.4000000,883.0000000,850.0000000,869.6000000,44464
20220711,000000,872.2000000,880.0000000,860.0000000,862.2000000,14330
20220712,000000,868.6000000,868.6000000,841.4000000,850.0000000,26310
20220713,000000,857.8000000,867.2000000,853.6000000,863.6000000,20397
20220714,000000,864.8000000,864.8000000,854.2000000,860.0000000,15013
20220715,000000,862.6000000,875.2000000,856.0000000,870.0000000,14718
20220718,000000,868.0000000,877.0000000,854.0000000,863.8000000,20921
20220719,000000,870.0000000,873.0000000,857.0000000,870.0000000,18830
20220720,000000,871.0000000,886.8000000,866.4000000,886.8000000,26274
20220721,000000,900.0000000,924.8000000,877.2000000,895.0000000,67703
20220722,000000,890.0000000,899.2000000,878.6000000,886.4000000,14827
20220725,000000,890.0000000,939.8000000,882.4000000,888.8000000,89020
20220726,000000,891.0000000,915.0000000,891.0000000,910.0000000,34401
20220727,000000,910.2000000,935.0000000,907.8000000,934.8000000,45251
20220728,000000,939.8000000,975.0000000,930.2000000,968.2000000,105760
20220729,000000,969.0000000,1000.0000000,968.8000000,990.0000000,107932
20220801,000000,992.8000000,1009.8000000,963.0000000,988.0000000,97386
20220802,000000,999.8000000,1070.0000000,965.0000000,1040.6000000,136384
20220803,000000,1065.0000000,1087.8000000,1040.0000000,1057.0000000,169583
20220804,000000,1057.0000000,1071.8000000,1011.0000000,1030.0000000,109020
20220805,000000,1040.0000000,1054.8000000,1000.8000000,1009.6000000,71162
20220808,000000,1015.6000000,1055.0000000,1015.6000000,1040.2000000,67359
20220809,000000,1044.8000000,1069.0000000,1040.0000000,1058.0000000,50680
20220810,000000,1060.0000000,1161.8000000,1045.0000000,1161.8000000,193823
20220811,000000,1161.6000000,1249.0000000,1142.0000000,1170.0000000,348081
20220812,000000,1186.8000000,1200.0000000,1180.0000000,1197.0000000,98735
20220815,000000,1234.8000000,1275.0000000,1077.8000000,1129.0000000,547865
20220816,000000,1138.8000000,1190.0000000,1129.0000000,1151.6000000,264537
20220817,000000,1150.0000000,1189.8000000,1150.0000000,1169.8000000,121829
20220818,000000,1169.0000000,1194.0000000,1141.0000000,1159.4000000,74865
20220819,000000,1159.6000000,1160.0000000,1130.2000000,1144.0000000,61261
20220822,000000,1144.0000000,1159.8000000,1121.0000000,1142.0000000,73943
20220823,000000,1146.0000000,1168.8000000,1143.2000000,1156.8000000,51463
20220824,000000,1157.0000000,1161.8000000,1147.0000000,1150.0000000,36419
20220825,000000,1147.2000000,1158.2000000,1146.2000000,1152.0000000,19029
20220826,000000,1152.2000000,1167.0000000,1145.0000000,1152.0000000,23828
20220829,000000,1153.0000000,1162.0000000,1148.0000000,1158.4000000,39740
20220830,000000,1159.0000000,1180.0000000,1148.8000000,1150.0000000,59240
20220831,000000,1127.0000000,1185.0000000,999.2000000,1165.0000000,99889
20220901,000000,1168.0000000,1248.8000000,1165.4000000,1220.0000000,190058
20220902,000000,1222.0000000,1250.0000000,1217.6000000,1220.0000000,83393
20220905,000000,1222.0000000,1282.0000000,1221.2000000,1273.0000000,123230
20220906,000000,1277.0000000,1346.0000000,1213.0000000,1295.6000000,362160
20220907,000000,1299.0000000,1350.0000000,1290.2000000,1347.0000000,242314
20220908,000000,1350.0000000,1372.0000000,1316.4000000,1328.0000000,234540
20220909,000000,1340.0000000,1345.0000000,1310.4000000,1325.0000000,59121
20220912,000000,1320.2000000,1335.8000000,1220.0000000,1323.2000000,76092
20220913,000000,1326.0000000,1330.0000000,1276.8000000,1290.2000000,90687
20220914,000000,1292.0000000,1308.0000000,1250.0000000,1278.0000000,100551
20220915,000000,1278.0000000,1330.4000000,1275.0000000,1315.0000000,94098
20220916,000000,1319.0000000,1339.0000000,1270.0000000,1296.0000000,82338
20220919,000000,1302.0000000,1335.0000000,1260.2000000,1293.0000000,164656
20220920,000000,1308.0000000,1316.0000000,1168.8000000,1208.8000000,277025
20220921,000000,1088.2000000,1235.0000000,1020.0000000,1195.2000000,273904
20220922,000000,1199.8000000,1230.0000000,1170.0000000,1179.4000000,161336
20220923,000000,1167.8000000,1175.6000000,1080.4000000,1104.8000000,160511
20220926,000000,1049.6000000,1100.0000000,951.0000000,1023.8000000,264439
20220927,000000,1078.4000000,1115.0000000,1030.0000000,1061.8000000,120062
20220928,000000,1086.0000000,1097.0000000,1042.0000000,1051.0000000,80533
20220929,000000,1071.0000000,1094.8000000,986.0000000,1028.0000000,168475
20220930,000000,1025.4000000,1058.0000000,970.0000000,1012.0000000,172299
20221003,000000,1038.4000000,1087.0000000,1023.8000000,1081.4000000,136730
20221004,000000,1100.0000000,1115.0000000,1054.4000000,1065.8000000,88030
20221005,000000,1065.8000000,1070.6000000,1017.0000000,1052.8000000,90584
20221006,000000,1063.0000000,1072.8000000,1049.0000000,1060.0000000,40009
20221007,000000,1059.0000000,1060.0000000,1015.0000000,1029.0000000,70156
20221010,000000,990.0000000,1048.8000000,961.0000000,1036.6000000,75626
20221011,000000,1039.8000000,1079.2000000,1037.6000000,1066.4000000,60518
20221012,000000,1073.8000000,1077.2000000,1056.0000000,1064.4000000,53535
20221013,000000,1071.8000000,1072.0000000,1044.4000000,1052.2000000,47433
20221014,000000,1062.4000000,1064.8000000,1029.2000000,1049.0000000,34919
20221017,000000,1057.0000000,1111.0000000,1052.2000000,1094.2000000,117946
20221018,000000,1095.0000000,1143.2000000,1078.2000000,1121.4000000,131534
20221019,000000,1112.0000000,1117.8000000,1070.0000000,1084.2000000,94550
20221020,000000,1094.0000000,1100.0000000,1084.4000000,1090.0000000,52508
20221021,000000,1085.0000000,1119.8000000,1082.0000000,1107.2000000,86195
20221024,000000,1115.6000000,1139.0000000,1114.4000000,1132.0000000,102153
20221025,000000,1135.6000000,1187.0000000,1135.0000000,1170.0000000,115184
20221026,000000,1192.6000000,1218.0000000,1172.8000000,1191.6000000,160067
20221027,000000,1200.6000000,1232.0000000,1194.2000000,1226.6000000,160828
20221028,000000,1230.0000000,1233.8000000,1175.0000000,1230.4000000,140393
20221031,000000,1240.8000000,1295.0000000,1240.0000000,1275.0000000,386531
20221101,000000,1280.6000000,1300.0000000,1276.0000000,1293.0000000,203062
20221102,000000,1297.6000000,1310.0000000,1237.0000000,1265.0000000,190225
20221103,000000,1259.0000000,1265.0000000,1230.8000000,1240.0000000,131162
20221107,000000,1243.0000000,1289.0000000,1243.0000000,1266.2000000,96080
