<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170207,000000,7.1800000,7.1900000,7.0650000,7.1300000,2119000
20170208,000000,7.1100000,7.1800000,6.9450000,6.9700000,4727000
20170209,000000,6.9700000,7.0800000,6.8000000,6.8750000,3609000
20170210,000000,6.8650000,6.9950000,6.7200000,6.9500000,2972000
20170213,000000,6.9100000,7.0000000,6.9050000,6.9050000,1393000
20170214,000000,6.9350000,7.0300000,6.8700000,6.8950000,1325000
20170215,000000,6.8700000,6.8850000,6.7500000,6.7950000,3357000
20170216,000000,6.7700000,6.8550000,6.7400000,6.8350000,693000
20170217,000000,6.8850000,6.8850000,6.6750000,6.7050000,1004000
20170220,000000,6.6750000,6.7300000,6.6000000,6.6500000,3323000
20170221,000000,6.6200000,6.6500000,6.5800000,6.6400000,1227000
20170222,000000,6.6450000,6.7600000,6.6350000,6.7250000,2202000
20170224,000000,6.7000000,6.7000000,6.5250000,6.5400000,1073000
20170227,000000,6.5200000,6.6650000,6.2850000,6.3100000,2755000
20170228,000000,6.3200000,6.3450000,5.9050000,6.3000000,5165000
20170301,000000,6.3450000,6.4800000,6.3100000,6.3850000,2520000
20170302,000000,6.3650000,6.3900000,6.1600000,6.1900000,2169000
20170303,000000,6.2050000,6.2050000,6.0550000,6.1250000,1703000
20170306,000000,6.1300000,6.2800000,6.1150000,6.2100000,1115000
20170307,000000,6.2250000,6.2700000,5.9800000,6.1100000,3563000
20170309,000000,6.0000000,6.0850000,5.7500000,5.8000000,3446000
20170310,000000,5.8050000,5.9650000,5.7600000,5.8950000,1788000
20170313,000000,5.9100000,5.9750000,5.8600000,5.9400000,633000
20170314,000000,5.9650000,6.2550000,5.9500000,6.1950000,2072000
20170315,000000,6.2000000,6.4400000,6.1850000,6.3550000,2309000
20170316,000000,6.4950000,6.6200000,6.2550000,6.3300000,2056000
20170317,000000,6.3300000,6.4400000,6.2650000,6.3450000,1111000
20170320,000000,6.3450000,6.3800000,6.2300000,6.3000000,1400000
20170321,000000,6.2900000,6.3700000,6.2500000,6.2500000,914000
20170322,000000,6.2000000,6.2550000,5.9800000,6.0700000,14329000
20170323,000000,6.1000000,6.1600000,6.0150000,6.1100000,1713000
20170324,000000,6.1050000,6.1200000,5.9900000,6.0700000,3472000
20170327,000000,6.0650000,6.0650000,5.9400000,5.9500000,967000
20170328,000000,5.9700000,5.9700000,5.8100000,5.8500000,3283000
20170329,000000,5.8350000,6.1300000,5.7950000,6.0000000,5790000
20170330,000000,6.0500000,6.0800000,5.9300000,6.0700000,2512000
20170331,000000,6.0800000,6.0950000,5.9700000,6.0500000,1919000
20170403,000000,5.9500000,6.2800000,5.9500000,6.2600000,4223000
20170404,000000,6.2600000,6.3000000,6.1450000,6.2800000,5753000
20170405,000000,6.2850000,6.3150000,6.2100000,6.2600000,2974000
20170406,000000,6.2800000,6.3000000,6.1900000,6.2700000,2219000
20170407,000000,6.2450000,6.3400000,6.1200000,6.2750000,3027000
20170410,000000,6.2850000,6.3200000,6.1750000,6.2400000,3179000
20170411,000000,6.2600000,6.3800000,6.2050000,6.3300000,3840000
20170412,000000,6.3550000,6.4700000,6.2700000,6.3000000,2616000
20170413,000000,6.3300000,6.3500000,6.1750000,6.2150000,1364000
20170414,000000,6.2200000,6.7550000,6.2000000,6.5300000,3884000
20170417,000000,6.5700000,6.6900000,6.4500000,6.5250000,5534000
20170418,000000,6.7850000,7.1900000,6.6600000,6.9500000,16244000
20170419,000000,6.9900000,7.0850000,6.9600000,6.9950000,4402000
20170420,000000,6.9850000,7.0150000,6.9250000,6.9500000,2871000
20170421,000000,6.9500000,6.9900000,6.9500000,6.9800000,1926000
20170424,000000,7.0200000,7.0400000,6.9600000,6.9850000,1669000
20170425,000000,7.0050000,7.0800000,6.9700000,7.0400000,3673000
20170426,000000,7.0450000,7.1500000,7.0000000,7.1300000,3040000
20170427,000000,7.1500000,7.1700000,7.0750000,7.1000000,1342000
20170428,000000,7.1100000,7.1350000,7.0450000,7.1350000,1995000
20170502,000000,7.1000000,7.2450000,7.0900000,7.1900000,2504000
20170503,000000,7.2400000,7.2750000,7.0350000,7.0700000,5156000
20170504,000000,7.1200000,7.1750000,7.0500000,7.1400000,903000
20170505,000000,7.1250000,7.2300000,7.0550000,7.1000000,4165000
20170510,000000,7.1450000,7.2150000,7.0650000,7.2100000,2456000
20170511,000000,7.2000000,7.2350000,7.1800000,7.1850000,2597000
20170512,000000,7.1850000,7.2500000,7.1800000,7.2300000,2410000
20170515,000000,7.2350000,7.4000000,7.2250000,7.3900000,3259000
20170516,000000,7.3800000,7.4300000,7.3050000,7.3750000,2697000
20170517,000000,7.3550000,7.3550000,7.2600000,7.2950000,2903000
20170518,000000,7.3000000,7.3800000,7.2100000,7.2850000,4877000
20170519,000000,7.3100000,7.4200000,7.2750000,7.4200000,4509000
20170522,000000,7.4700000,7.5950000,7.4000000,7.5650000,4695000
20170523,000000,7.5850000,7.7200000,7.5100000,7.7200000,6643000
20170524,000000,7.7100000,7.8750000,7.7100000,7.8200000,7969000
20170525,000000,7.8100000,7.8400000,7.4050000,7.7150000,15556000
20170526,000000,6.9500000,7.2200000,6.8600000,7.0600000,12553000
20170529,000000,7.0600000,7.1000000,6.9550000,7.0350000,2509000
20170530,000000,7.0000000,7.0150000,6.7350000,6.7950000,4589000
20170531,000000,6.7950000,7.0550000,6.6450000,6.9000000,5525000
20170601,000000,6.9000000,7.0000000,6.8050000,6.9300000,1578000
20170602,000000,6.8850000,6.9250000,6.8050000,6.9000000,1914000
20170605,000000,6.9350000,7.0000000,6.8900000,6.9450000,697000
20170606,000000,6.9600000,6.9800000,6.8200000,6.8350000,805000
20170607,000000,6.8500000,6.9650000,6.7300000,6.8150000,2652000
20170608,000000,6.8400000,6.9400000,6.7700000,6.9400000,2372000
20170609,000000,6.9250000,6.9750000,6.7850000,6.8550000,1644000
20170613,000000,6.8900000,6.8900000,6.8050000,6.8250000,706000
20170614,000000,6.8200000,6.9100000,6.7850000,6.8650000,2088000
20170615,000000,6.8450000,6.8450000,6.4350000,6.7150000,5899000
20170616,000000,6.7650000,6.8750000,6.7550000,6.7700000,1831000
20170619,000000,6.7300000,6.8500000,6.7150000,6.8000000,1166000
20170620,000000,6.7950000,6.8150000,6.7500000,6.7700000,528000
20170621,000000,6.7300000,6.8650000,6.7300000,6.8200000,1600000
20170622,000000,6.7400000,6.8400000,6.7000000,6.8150000,429000
20170623,000000,6.7700000,6.8800000,6.7550000,6.8000000,1208000
20170626,000000,6.7800000,6.8700000,6.7500000,6.8500000,779000
20170627,000000,6.8350000,7.0000000,6.8200000,6.9750000,2734000
20170628,000000,6.9900000,6.9900000,6.9500000,6.9700000,1389000
20170629,000000,6.9600000,7.0200000,6.9500000,7.0050000,756000
20170630,000000,7.0150000,7.1100000,6.9650000,7.0450000,1414000
20170703,000000,7.0600000,7.1350000,7.0200000,7.0450000,1170000
20170704,000000,7.0400000,7.0900000,7.0400000,7.0700000,555000
20170705,000000,7.0350000,7.0650000,6.9700000,7.0100000,1073000
20170706,000000,7.0000000,7.1050000,6.9800000,7.0300000,1276000
20170707,000000,7.0950000,7.1000000,6.9500000,7.0100000,2277000
20170710,000000,7.0700000,7.0700000,7.0000000,7.0600000,1738000
20170711,000000,7.0550000,7.0900000,7.0500000,7.0700000,2209000
20170712,000000,7.0900000,7.1450000,7.0500000,7.1100000,1123000
20170713,000000,7.1150000,7.1950000,7.1150000,7.1850000,626000
20170714,000000,7.1750000,7.2400000,7.1500000,7.1700000,1343000
20170717,000000,7.1350000,7.2300000,7.0000000,7.0550000,2215000
20170718,000000,7.1700000,7.1700000,7.0550000,7.1250000,1037000
20170719,000000,7.1550000,7.1650000,7.1000000,7.1150000,388000
20170720,000000,7.1250000,7.1950000,7.0250000,7.1100000,784000
20170721,000000,7.1400000,7.4250000,7.0850000,7.3000000,3119000
20170724,000000,7.3000000,7.3000000,7.1250000,7.3000000,912000
20170725,000000,7.3450000,7.3750000,7.2500000,7.3500000,1432000
20170726,000000,7.3500000,7.5750000,7.3500000,7.5300000,2170000
20170727,000000,7.5400000,7.6550000,7.5400000,7.6200000,1333000
20170728,000000,7.5700000,7.6050000,7.2650000,7.5400000,3161000
20170731,000000,7.5300000,7.7000000,7.5000000,7.6150000,2854000
20170801,000000,7.6250000,7.7900000,7.5000000,7.5650000,1473000
20170802,000000,7.5950000,7.5950000,7.5000000,7.5250000,3035000
20170803,000000,7.5250000,7.6750000,7.3650000,7.5100000,5165000
20170804,000000,7.5450000,7.5700000,7.3700000,7.3900000,2653000
20170807,000000,7.4150000,7.4200000,7.1700000,7.3200000,1964000
20170808,000000,7.3850000,7.3950000,7.3050000,7.3900000,446000
20170809,000000,7.3800000,7.3850000,7.1850000,7.2350000,2073000
20170810,000000,7.2800000,7.3250000,7.1850000,7.3100000,909000
20170811,000000,7.2450000,7.3000000,7.1050000,7.3000000,1955000
20170814,000000,7.2550000,7.2900000,7.1600000,7.2850000,1314000
20170815,000000,7.3000000,7.3000000,7.1150000,7.1900000,2585000
20170816,000000,7.1700000,7.2000000,7.0100000,7.0550000,4152000
20170817,000000,7.0400000,7.2400000,7.0000000,7.1900000,1686000
20170818,000000,7.2000000,7.2200000,7.0450000,7.1700000,385000
20170821,000000,7.1650000,7.1650000,7.0550000,7.1300000,1331000
20170822,000000,7.1350000,7.1900000,7.0850000,7.1750000,453000
20170823,000000,7.2000000,7.2500000,7.1500000,7.1900000,1004000
20170824,000000,7.1850000,7.1900000,7.1200000,7.1750000,443000
20170825,000000,7.1350000,7.1650000,7.0800000,7.1150000,478000
20170828,000000,7.1150000,7.1300000,6.9600000,6.9950000,2794000
20170829,000000,7.0050000,7.0250000,6.8850000,6.9150000,2613000
20170830,000000,6.9600000,7.0100000,6.8500000,6.9800000,2032000
20170831,000000,6.9600000,7.5200000,6.9550000,7.4450000,21426000
20170901,000000,7.4400000,7.6200000,7.4050000,7.6100000,5743000
20170904,000000,7.6000000,7.7500000,7.5850000,7.7350000,5237000
20170905,000000,7.8000000,7.9450000,7.7050000,7.9000000,7189000
20170906,000000,7.9050000,8.1000000,7.8500000,8.0800000,9036000
20170907,000000,8.0900000,8.2000000,7.9050000,8.0200000,9347000
20170908,000000,8.0400000,8.1400000,7.7300000,8.0000000,23488000
20170911,000000,8.0400000,8.2400000,8.0250000,8.1950000,6686000
20170912,000000,8.2200000,8.3000000,8.0900000,8.1850000,5154000
20170913,000000,8.1750000,8.3500000,8.1250000,8.2850000,6334000
20170914,000000,8.2800000,8.3500000,8.1200000,8.2650000,10801000
20170915,000000,8.2550000,8.2700000,7.9200000,7.9200000,38406000
20170918,000000,8.0050000,8.2300000,7.9200000,8.2000000,12601000
20170919,000000,8.2250000,8.2350000,8.1650000,8.1700000,2507000
20170920,000000,8.1950000,8.2900000,8.1300000,8.1800000,1116000
20170921,000000,8.2250000,8.2250000,8.1450000,8.1450000,444000
20170922,000000,8.1650000,8.1650000,8.0450000,8.0450000,471000
20170925,000000,8.0200000,8.2000000,8.0150000,8.2000000,895000
20170926,000000,8.1650000,8.2200000,8.1000000,8.1100000,1513000
20170927,000000,8.0950000,8.1850000,8.0950000,8.1500000,1017000
20170928,000000,8.1050000,8.1850000,8.0900000,8.1600000,923000
20170929,000000,8.1150000,8.1700000,8.1100000,8.1550000,951000
20171002,000000,8.1800000,8.2000000,8.1200000,8.1650000,938000
20171003,000000,8.1200000,8.1700000,8.0950000,8.1600000,1050000
20171004,000000,8.1250000,8.2300000,8.1100000,8.1800000,1008000
20171005,000000,8.1600000,8.2300000,8.1500000,8.1550000,645000
20171006,000000,8.1400000,8.2150000,8.1100000,8.1450000,2297000
20171009,000000,8.1950000,8.3300000,8.1800000,8.2350000,2873000
20171010,000000,8.2500000,8.2500000,8.1800000,8.2300000,372000
20171011,000000,8.2300000,8.2300000,8.1500000,8.1750000,1120000
20171012,000000,8.1850000,8.5000000,8.1850000,8.4900000,2739000
20171013,000000,8.5300000,8.5300000,8.1900000,8.3300000,1019000
20171016,000000,8.3900000,8.4100000,8.2600000,8.2750000,1027000
20171017,000000,8.2550000,8.3350000,8.2450000,8.2800000,639000
