<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20030414,000000,11399.9900000,11500.0000000,11399.9900000,11450.0000000,185
20030415,000000,11526.0000000,11526.0000000,11401.0000000,11439.9900000,131
20030416,000000,11405.0000000,11590.0000000,11405.0000000,11550.0000000,677
20030417,000000,11550.0000000,11600.0000000,11511.0000000,11515.0000000,126
20030418,000000,11744.9900000,11744.9900000,11460.0300000,11460.0300000,92
20030421,000000,11569.9900000,11776.0000000,11550.0000000,11700.0000000,282
20030422,000000,11700.0000000,11700.0000000,11601.0000000,11601.0000000,58
20030423,000000,11610.0000000,11698.0000000,11570.0000000,11600.0000000,180
20030424,000000,11560.0000000,11600.0000000,11560.0000000,11580.0000000,84
20030425,000000,11595.0000000,11620.0000000,11400.0600000,11600.0000000,420
20030428,000000,11558.0000000,11760.0000000,11558.0000000,11620.0000000,719
20030429,000000,11500.0000000,11745.0000000,11500.0000000,11600.0000000,320
20030430,000000,11600.0000000,11600.0000000,11560.0100000,11599.9900000,60
20030505,000000,11600.0000000,11629.0000000,11600.0000000,11627.0000000,73
20030506,000000,11650.0000000,11700.0000000,11630.0000000,11635.0000000,81
20030507,000000,11650.0000000,11677.0000000,11610.0000000,11670.0000000,39
20030508,000000,11620.0000000,11695.0000000,11610.0000000,11670.0000000,179
20030512,000000,11680.0000000,12140.0000000,10100.0000000,12139.0000000,1165
20030513,000000,12010.0000000,12240.0000000,12010.0000000,12100.0000000,228
20030514,000000,12110.0000000,12275.0000000,12100.0000000,12240.0000000,940
20030515,000000,12350.0000000,12380.0000000,12000.0000000,12247.9900000,887
20030516,000000,12125.0000000,12280.0000000,12125.0000000,12259.0000000,579
20030519,000000,12250.0000000,12250.0000000,12070.0100000,12115.0000000,976
20030520,000000,12110.0000000,12240.0000000,12055.0100000,12150.0000000,714
20030521,000000,11663.0000000,11663.0000000,10570.0000000,11250.0100000,756
20030522,000000,11300.0000000,11450.0000000,11300.0000000,11440.0000000,411
20030523,000000,11400.0000000,11575.0000000,11400.0000000,11570.0000000,773
20030526,000000,11500.0000000,12130.0000000,11500.0000000,12100.0000000,1318
20030527,000000,11850.0200000,12185.0000000,11850.0200000,12175.0000000,214
20030528,000000,12000.1000000,12500.0000000,12000.0000000,12500.0000000,1543
20030529,000000,12252.0000000,12670.0000000,12150.0000000,12401.0000000,297
20030530,000000,12202.0000000,12788.0000000,12202.0000000,12788.0000000,924
20030602,000000,12750.0000000,14100.0000000,12335.0000000,13250.0000000,1523
20030603,000000,12900.1000000,13700.0000000,12110.0600000,12300.0000000,860
20030604,000000,12005.0000000,12790.0000000,11699.0000000,11950.0000000,1334
20030605,000000,12000.0000000,12150.0000000,11999.9800000,12012.0000000,272
20030606,000000,12000.0000000,12200.0000000,11800.0000000,12020.0000000,193
20030609,000000,12100.0000000,12219.9900000,11701.0000000,11800.0000000,476
20030610,000000,11988.0000000,12099.0000000,11880.0000000,11880.0000000,383
20030611,000000,11510.0000000,12000.0000000,11510.0000000,11750.0000000,174
20030616,000000,11702.0000000,12395.0000000,11702.0000000,12100.0000000,553
20030617,000000,12150.0000000,12245.0000000,12000.0000000,12245.0000000,825
20030618,000000,12022.0000000,12499.0000000,12022.0000000,12498.0000000,367
20030619,000000,12500.0000000,12898.9900000,12410.0000000,12600.0000000,1324
20030620,000000,12501.0000000,12779.0000000,12315.0000000,12700.0000000,1009
20030621,000000,12700.0000000,12800.0000000,12700.0000000,12800.0000000,366
20030623,000000,12315.0000000,13295.0000000,12315.0000000,12550.0000000,3985
20030624,000000,12600.0000000,12600.0000000,12465.0000000,12500.0000000,538
20030625,000000,12455.0000000,12749.0000000,12200.0000000,12300.0000000,451
20030626,000000,12125.0000000,12659.9000000,12125.0000000,12570.0000000,81
20030627,000000,12450.0000000,12550.0000000,12450.0000000,12510.0000000,23
20030630,000000,12205.0000000,12510.0000000,12205.0000000,12430.0000000,51
20030701,000000,12250.0100000,12550.0000000,12250.0100000,12550.0000000,257
20030702,000000,12450.0000000,12600.0000000,12450.0000000,12600.0000000,38
20030703,000000,12500.0000000,12650.0000000,12223.0000000,12340.0000000,517
20030704,000000,12200.1000000,12499.0000000,12200.1000000,12310.0000000,451
20030707,000000,12599.0000000,12799.9900000,12357.0000000,12402.0000000,1603
20030708,000000,12413.0000000,12450.0000000,12399.0000000,12450.0000000,356
20030709,000000,12211.0000000,12360.0000000,12210.0000000,12210.0000000,155
20030710,000000,12200.0000000,12300.0000000,12000.0000000,12140.0000000,466
20030711,000000,13719.0000000,13719.0000000,11951.0000000,12150.0000000,247
20030714,000000,12100.0000000,12345.0000000,11851.0000000,11900.0000000,214
20030715,000000,12000.0000000,12000.0000000,11881.1000000,11905.0000000,140
20030716,000000,12099.0000000,12099.0000000,11550.0000000,11550.0000000,145
20030717,000000,11525.0000000,11650.0000000,11253.0000000,11499.9900000,179
20030718,000000,12398.9900000,12398.9900000,11150.0100000,11200.0000000,1074
20030721,000000,11200.0200000,11497.0000000,11187.0000000,11200.0100000,78
20030722,000000,11265.0000000,11265.0000000,11175.0000000,11201.0000000,211
20030723,000000,11025.0000000,11497.0000000,11025.0000000,11390.0000000,4
20030724,000000,11345.0000000,11500.0000000,11210.0200000,11230.0000000,121
20030725,000000,11268.0000000,11300.0000000,11225.0000000,11250.0000000,138
20030728,000000,11200.0000000,11269.9900000,11081.0000000,11081.0000000,144
20030729,000000,11150.0000000,11150.0000000,10860.0000000,10860.0000000,702
20030730,000000,10900.0000000,10949.0000000,10827.0000000,10830.1500000,77
20030731,000000,10880.0000000,11000.0000000,10851.0000000,10851.0000000,158
